Image Name,HAPPY,SAD,ANGRY,CONFUSED,DISGUSTED,SURPRISED,CALM,UNKNOWN,FEAR,section,Gender,Dominant Emotion
1e334b3e-83e9-50d0-a1ce-f7421121929f,0,0.007,0.001,99.674,0.015,0.237,0.175,,0.001,Travel,Man,CONFUSED
2d397b18-ba47-5845-9768-d5203dd5bba4,0.001,0.02,0.348,0.045,0.001,0.019,99.302,,0,Technology,Man,CALM
4ba85a4a-7f60-5a3e-b6cf-572abc312512,0.002,0.122,0.272,0.232,0.005,0.071,98.884,,0.01,Music,Man,CALM
fbb04460-fb84-51d1-a832-4fd585e9ea52,0.004,0.055,98.73,0.406,0.007,0.053,0.64,,0.002,Style,Man,ANGRY
5b0c4250-c66c-52e8-90ca-28104fa37b61,0.429,0.069,0.076,0.203,0.025,0.065,97.559,,0.004,Theater,Man,CALM
0fc39297-922a-59cb-807c-4ac051f94d2e,0.428,0.11,0.026,0.193,0.001,1.112,96.164,,0.071,Health,Man,CALM
5d66f8e0-6dbe-556d-b6f6-111e879e7582,0.027,0.538,5.234,30.872,0.057,28.849,36.687,,0.618,Sports,Man,CALM
1c592352-3dc0-5677-83ed-a58149e3fb8e,0.015,0.209,0.04,0.334,0.054,0.11,98.744,,0.009,Sports,Man,CALM
5aeca5d3-9e57-5713-93ea-10f2f157ac81,8.191,0.438,0.073,0.992,0.058,0.581,52.096,,0.052,Travel,Woman,CALM
f7bbf844-8732-5fba-8b98-ade0ab1a414f,0.008,6.342,1.74,61.028,0.044,0.401,23.242,,0.043,Your Money,Man,CONFUSED
d2088191-0324-5b92-b8ed-9cc0e583e7da,0.003,90.522,0.327,35.232,0.154,1.717,5.475,,2.693,Style,Man,SAD
196ba363-7708-505c-9a62-0fc4d25920de,0.013,1.005,0.102,0.137,0.068,0.049,97.907,,0.003,Dance,Man,CALM
0cbab54a-2ff0-5f18-a97e-8445969d81e4,0.014,0.616,0.009,0.011,0.002,0.004,99.023,,0.01,Sports,Man,CALM
402b7221-9eee-5294-b8e2-60088f971f69,0.003,6.094,0.467,3.573,0.023,1.965,82.698,,0.197,Well,Woman,CALM
eeba2083-15a0-5a23-b437-2eb3da94b752,0.017,6.97,50,2.018,0.212,0.201,28.382,,0.063,Science,Man,ANGRY
a5f30040-17ff-5f18-bcca-f9c333516069,0.007,60.771,2.914,1.39,0.038,0.189,38.71,,0.353,Art & Design,Woman,SAD
4d2ef00e-b748-512f-8d99-e5d328604f80,0.033,0.018,0.034,0.147,0.001,0.219,99.302,,0.002,Style,Man,CALM
ae7c36e8-6d0f-55f7-a72f-43046d9d8685,0.014,1.015,1.289,0.381,0.06,0.258,95.536,,0.004,Real Estate,Man,CALM
14ca9ca4-3bde-55e6-b51f-c6bcb3925488,0.005,0.016,0.04,0.12,0.019,0.069,99.581,,0.004,Travel,Man,CALM
dbe05719-0bab-5b4e-a76f-f8bc0cab023d,0.129,0.946,0.841,0.473,0.048,0.163,95.536,,0.086,Theater,Man,CALM
2e5d2f1b-782e-5192-be17-d5614ff2d9b3,0.003,0.223,0.058,4.822,0.018,0.12,91.071,,0.021,Books,Man,CALM
30addd8b-829e-598e-b30d-a4c51136dd72,0.133,1.501,0.433,0.081,0.013,0.214,96.164,,0.022,Theater,Woman,CALM
55985189-574e-5e3b-8021-5fde81d9a2f5,0.001,1.019,0.829,0.118,0.002,0.005,97.14,,0.002,Health,Man,CALM
43e666d0-6b6f-5645-b725-5c499705f76f,0.032,0.002,0.034,0.05,0,0.089,99.581,,0.001,Global Business,Man,CALM
64113743-0664-5141-ae78-076f3236acf1,0.001,0.275,0.085,0.023,0,0.002,99.442,,0,Books,Man,CALM
3387dec5-270c-5264-91ab-a77f202fcdce,0.748,0.137,0.088,0.168,0.016,0.697,95.396,,0.005,Food,Woman,CALM
631b7b4e-0483-5630-959e-1f274250dfaf,0.005,0.079,1.9,12.856,0.026,0.143,69.795,,0.005,Travel,Man,CALM
d66f09f9-6595-549d-a1f4-5c80fcc44bda,0.894,0.668,0.013,0.39,0,0.048,94.489,,0.001,Fashion & Style,Man,CALM
56a02079-d136-564e-976d-08b43c1863c9,0.417,0.266,0.122,1.738,0.051,0.811,93.583,,0.024,Fashion & Style,Man,CALM
3bfba2a8-0319-52c2-818d-f570bd785440,0.001,1.619,0.046,0.025,0.003,0.007,97.559,,0.004,Theater,Man,CALM
01ca3685-3c1a-597f-be36-55282eb8acc6,6.49,0,0.015,0.027,0.002,93.01,0.031,,0.182,Style,Woman,SURPRISED
1d08f02c-a85b-5c35-a835-0fc39959edca,0.05,0.224,0.251,0.173,0.032,0.123,98.605,,0.01,Movies,Woman,CALM
59e59c2d-3f83-54c0-b336-345e834fce21,0.117,0.033,0.021,0.008,0.002,0.162,99.163,,0.032,Your Money,Man,CALM
cf635fe6-6847-5b26-9ca7-0c380669def6,0.022,0.424,0.639,0.381,0.007,0.594,96.443,,0.207,Your Money,Woman,CALM
2cfd0bee-65a7-50bf-b7cf-b86fe42335d7,0.084,0.363,0.005,0.197,0.007,0.151,98.605,,0.01,Sports,Man,CALM
9e7e8a4e-dca2-5520-9321-2625893b569b,0.064,2.22,4.309,1.559,0.027,0.22,87.703,,0.008,Media,Man,CALM
2c39dfbc-d33d-5509-b046-b1e255ead7f9,51.447,0.097,0.323,2.881,0.041,0.737,11.239,,0.086,Movies,Man,HAPPY
5adab356-185b-5ca7-870b-20f1fa5542e0,0.02,0.639,1.305,0.403,0.008,0.559,95.815,,0.014,Music,Man,CALM
5bf66f82-1fde-5aca-9b2e-a329af7cdf52,0.158,0.058,0.497,0.335,0.037,0.053,97.768,,0.002,Television,Man,CALM
d7ed363c-7b74-52f7-af68-7c84fe7eba91,0.007,3.796,0.689,0.054,0.007,0.007,91.699,,0.617,Education,Man,CALM
1f84bf39-8283-5576-aff9-bceb68d5e228,100,0,0,0,0,0,0,,0,Art & Design,Man,HAPPY
1ee58680-bf37-5e07-ae3b-603b87ff6472,0.025,0.361,0.598,1.101,0.167,2.42,93.583,,0.03,Technology,Man,CALM
5e1e9f3c-ae37-557e-952a-a9158774118e,0.04,0.713,0.041,0.635,0.009,0.076,97.559,,0.007,Style,Woman,CALM
5cfa0f70-6092-543f-8876-e264d9d83e0b,0.062,0.077,0.11,0.198,0.01,0.308,98.605,,0.053,Health,Woman,CALM
2a36c523-ce00-55a7-9496-4337d8f74318,0.086,0.127,1.758,0.45,0.009,0.106,95.954,,0.012,Media,Man,CALM
db42aa0d-a6ce-5cff-a42a-9882d63ff0a2,0.16,0.206,0.211,1.271,0.025,0.242,96.164,,0.026,Media,Woman,CALM
21966457-ac3b-5900-aee8-f317155084c1,1.438,0.003,0.082,0.053,0.001,0.064,93.583,,0,Education,Woman,CALM
fc7aa8a6-6dc1-5fc5-a5f5-63d5cb897bcc,0.004,2.077,0.253,0.308,0.009,0.055,95.954,,0.031,Well,Woman,CALM
03abaa62-cdfd-5b24-9d49-651d5107cd24,0.013,47.871,0.379,0.631,0.067,0.382,46.789,,0.12,Your Money,Man,SAD
00b3d01a-23a7-5e90-ae38-e9ba0d62d9f2,0.003,0,96.777,0.39,0.043,1.584,0.086,,0.687,Television,Man,ANGRY
5cbb53ff-c87e-5cb6-ad96-4d52cf3c97f1,98.698,0,0,0.001,0,0.087,0.366,,0,Television,Woman,HAPPY
6a03ac41-1e81-56f3-a0d3-ed645bdb1e0f,18.881,0.452,0.012,0.089,0.014,0.483,27.189,,0.001,Television,Woman,CALM
4d3417cf-37a7-5cf1-93aa-87ecedf50a0e,0.003,48.359,0.451,53.924,0.181,0.132,12.147,,0.081,Books,Man,CONFUSED
f4c7a73c-c08f-59e8-a400-c73239fa2dde,0.019,0.409,0.08,0.119,0.004,0.209,98.744,,0.016,Global Business,Woman,CALM
a9972af9-2689-5c26-8f1e-eb245d76ab7f,0.058,23.305,1.235,0.716,0.074,0.859,52.779,,0.288,Health,Man,CALM
aba2c550-8917-573f-8948-c10a8a916cdc,0.038,0.154,0.065,0.924,0.011,2.083,95.396,,0.03,Global Business,Woman,CALM
3a1e6d90-f45d-5ea5-9286-b1f16a2ea0bd,0.007,0.493,0.951,0.46,0.042,0.166,96.722,,0.04,Dance,Man,CALM
4cec13b5-fc6c-5f3b-9eb7-f86d88cf8e26,99.674,0,0,0.004,0,0.113,0.009,,0,Music,Woman,HAPPY
5e7997-f09e-54ad-b0d9-165226f9f852,0.039,1.365,0.255,0.128,0.009,0.125,97.14,,0.01,Economy,Woman,CALM
6b447a47-0613-5691-a558-f09a89d98567,4.366,0.112,0.073,3.405,0.025,4.913,57.662,,0.019,Sports,Man,CALM
ba6141c1-93af-512a-8382-1530227a907a,0.013,4.285,2.451,1.055,0.12,0.095,88.252,,0.094,Global Business,Woman,CALM
b502667b-5323-5014-be6c-940a3d570502,0.007,0.153,0.061,0.06,0.002,0.006,99.581,,0,Global Business,Man,CALM
263306a3-3025-5a01-88d5-79999220eb74,0.003,1.159,0.036,0.019,0.006,0.008,98.186,,0,Media,Man,CALM
5b0ff162-3393-5396-a0a1-0643c642b8d3,41.777,0.186,0.011,0.067,0.003,0.17,17.233,,0.007,Fashion & Style,Woman,HAPPY
6b18abf1-011e-50a2-876e-14dbab11149b,0,0.053,97.803,0.078,0.001,0.023,2.037,,0.011,Style,Man,ANGRY
d98f79e7-2752-59e6-808f-d5ea52eb9ab1,0.017,0.049,0.156,0.048,0.001,0.019,99.581,,0.001,Education,Man,CALM
e69d6774-c720-5a6a-a743-d8725f28986f,0.064,0.76,0.213,0.792,0.021,0.59,96.164,,0.018,Theater,Woman,CALM
5b2b2a82-acc8-5152-bf64-f2c62d056ba2,0.094,0.433,0.215,0.123,0.05,0.142,98.186,,0.004,Style,Woman,CALM
79b53283-2366-5a58-a440-863443d94c0d,0.023,12.793,1.305,0.774,0.072,0.767,74.678,,0.123,Theater,Woman,CALM
2ef015d4-ebb4-5e24-ae34-34d5c137a914,0.035,2.867,0.569,0.896,0.027,1.215,91.699,,0.108,Music,Woman,CALM
0fda6ce8-f537-5688-89fd-57d928093c3d,0.052,0.182,0.38,0.528,0.011,0.488,97.419,,0.016,Sports,Man,CALM
1ab17508-5114-5b94-b848-16c8f597367d,94.792,0.019,0.001,0.08,0,0.037,1.356,,0,Your Money,Man,HAPPY
f2b576e7-0470-52cd-a65e-b123c1d857e5,0.008,0.428,0.027,0.265,0.006,0.042,98.744,,0.002,Style,Man,CALM
f98ea073-22ca-5497-a889-df855f035bfb,0.003,0.008,0.005,0.025,0,0.008,99.86,,0,Science,Man,CALM
88294131-d8cb-540a-b6c9-2e33d4f798aa,99.674,0.001,0,0.006,0,0.013,0.098,,0,Food,Man,HAPPY
0f44e12f-f623-5e65-8896-d8c5dafd5115,0.188,0.031,0.124,0.039,0.004,0.024,98.884,,0,Sports,Man,CALM
e4b943b3-844b-5e52-8abc-68feb07b5268,0.004,0.046,0.153,0.079,0.001,0.068,99.442,,0.006,Science,Man,CALM
0f776de8-8c19-580b-96f2-5a880d24908d,0.005,0.031,9.009,0.194,0.001,0.116,87.031,,0.003,Economy,Man,CALM
c522bd4b-91c4-5ca2-95e0-54dd4915b0b1,1.274,0.177,0.065,0.219,0,0.224,93.583,,0.003,Education,Man,CALM
184b504e-0fa8-5f01-bd0b-a9b7d05d5c74,0.038,21.825,0.227,0.166,0.01,0.043,56.881,,0.037,Technology,Woman,CALM
29ebb7a3-a5b7-5480-bff5-fcc196b33a61,100,0,0,0.003,0.001,0.022,0.002,,0,Economy,Woman,HAPPY
176fae91-8873-5d81-beba-ed35616a81c6,0.02,16.785,0.508,10.494,0.109,0.526,49.254,,0.093,Food,Man,CALM
4e9d06c1-e148-58cf-ae5e-d2340c739a74,99.674,0.001,0,0.007,0,0.032,0.023,,0.001,Television,Woman,HAPPY
e44db900-686e-58ce-9ff6-8bb44b95ec78,0.001,0.041,98.389,1.102,0.036,0.004,0.249,,0.001,Well,Man,ANGRY
058c0764-9fa1-525d-a132-2269dc4c957f,12.094,0.454,0.081,0.351,0.043,0.775,45.278,,0.005,Science,Woman,CALM
07024d2e-e463-5013-9ba8-d7651a0f53b0,0.024,0.025,0.021,0.448,0.011,0.112,98.884,,0.005,Media,Man,CALM
4b20f809-be81-510b-b14b-9378000d39c0,0.033,1.671,0.212,0.432,0.022,0.473,94.908,,0.339,Books,Man,CALM
da9000b1-80ca-5b67-8200-9c652ca0f273,0.077,0.082,0.052,0.2,0.006,0.47,98.605,,0.005,Art & Design,Woman,CALM
f58fc2ce-7b77-5f30-b68d-eab71d20e6f4,0.023,0.15,0.03,0.058,0.004,0.013,99.581,,0,Real Estate,Man,CALM
ead041ce-2464-5b93-bb0c-721e54230733,0.004,0.063,0.113,0.163,0.012,0.041,99.442,,0.001,Automobiles,Man,CALM
661e3c71-787d-5e56-bdaa-4594ef08bd05,0.016,3.824,0.038,0.11,0.055,0.043,94.001,,0.045,Dance,Man,CALM
a5bd5ceb-9377-511c-8153-9795e8a82904,0.289,0.032,0.037,0.127,0.017,0.145,98.186,,0.003,Real Estate,Man,CALM
2b582c50-0479-5e4e-8a3c-98731830477e,0.033,0.877,1.545,0.532,0.028,0.119,95.257,,0.004,Opinion,Man,CALM
3f3b6448-4713-50aa-b3a9-f8eeb3da21bf,0.004,0.421,0.352,0.022,0.004,0.072,98.744,,0.01,Books,Man,CALM
3cf674d1-4b5e-518a-8707-577e6a3fc982,0.004,22.847,0.364,1.081,0.038,0.016,54.977,,0.02,Books,Man,CALM
4a76d53d-d8b5-53b5-a77e-21b451241273,0.028,0.337,0.004,0.051,0.002,0.287,98.884,,0.012,Television,Man,CALM
3b2b8233-8060-574c-915b-427458406153,0.004,97.44,0.167,0.073,0.026,0.06,10.979,,0.198,Books,Man,SAD
a296f454-92b5-5d1c-8945-c9851daad419,100,0,0,0.001,0,0.012,0,,0,Real Estate,Man,HAPPY
3011a7b5-bfc2-50cf-9fcb-001beacce7a1,57.258,0,0,0.027,0,13.804,0.017,,0,Food,Woman,HAPPY
5a0ea74f-bac5-5573-9439-fd34f3d1e250,0.003,0.867,0.067,1.495,0.047,0.1,95.954,,0.006,Opinion,Man,CALM
5b4bd9eb-b029-5d50-86f6-636b286a6f2a,0.075,0.001,0.001,0.009,0,0.004,99.721,,0,Science,Man,CALM
31bb11e7-3bbe-570e-9b89-b79b387e601a,0,0.089,0.006,0.01,0.001,0.001,99.86,,0,Your Money,Man,CALM
b503ac4e-9732-5372-afde-ec4d11957fb7,93.327,0.011,0.006,0.027,0.002,0.083,1.855,,0.002,Well,Woman,HAPPY
c402f9a2-4824-52c5-ba59-de9e246662c3,100,0,0,0.002,0,0.007,0,,0,Automobiles,Man,HAPPY
4abdd091-b40c-5d03-a2db-ee084f1ecbd8,0.031,1.284,0.077,0.275,0.014,0.074,97.28,,0.01,Health,Man,CALM
0bdfe86d-2c83-59fa-9b7a-b12410c58650,0.116,3.333,0.39,0.521,0.005,0.194,92.955,,0.01,Movies,Man,CALM
4d8de9d4-da76-530a-ba40-9636fc7df2d5,0.004,0.643,72.559,1.925,0.004,0.075,19.577,,0.023,Books,Man,ANGRY
3b83bdef-3e02-59fe-bae7-96056d261efc,1.969,0.217,0.034,0.079,0.047,0.149,90.723,,0.04,Movies,Woman,CALM
4fca4ff0-925b-52d8-8a2b-60c9e212edac,0.004,0.065,0.019,0.004,0,0.001,99.86,,0,Music,Man,CALM
ec60291a-6d36-59f0-8c5b-967f1a931922,0.013,11.768,0.128,0.673,0.067,0.29,82.026,,0.151,Fashion & Style,Woman,CALM
b7bf5b82-edeb-5c96-8fab-0f081a114c4c,0.001,0.645,0.15,0.87,0.016,0.02,97.28,,0.004,Science,Man,CALM
4f260545-977a-5262-b3ee-c83b94f57ca3,0.058,1.083,0.077,0.123,0.018,0.331,97.419,,0.02,Sports,Woman,CALM
84202771-f0d1-5282-a0e2-8ba049ba6021,0.012,0.756,0.501,0.491,0.101,1.923,93.094,,0.671,Dance,Man,CALM
42aa6955-0c1c-5ef5-b653-cac567fe995d,0.005,0.991,0.615,0.231,0.014,0.043,97.14,,0.054,Health,Woman,CALM
88d3db89-f0f3-5861-9308-1bd13bceefff,0.219,0.067,0.196,0.032,0.025,0.056,98.465,,0,Real Estate,Woman,CALM
5a019348-e16e-5556-853d-88b72200a68a,0.012,14.502,4.147,29.349,0.005,0.131,43.023,,0.025,Television,Man,CALM
1b56b3de-66ef-52a2-ad8a-9e4fe7207734,0,97.142,0,0.029,0.003,0.001,0,,6.781,Books,Man,SAD
d364a0c4-07f8-5376-ac28-a1d299e31117,0.018,0.128,0.045,0.227,0.006,0.068,99.163,,0.005,Science,Woman,CALM
41938289-1c70-502b-90fa-360e06d5d748,0.052,0.007,0.01,0.028,0.001,0.058,99.581,,0.002,Science,Woman,CALM
8261fdd7-acfc-5f2c-89e7-5717084a8c88,0.018,2.09,0.103,0.293,0.012,0.031,96.094,,0.048,Your Money,Man,CALM
d43d6ef4-11a7-563d-a848-319fba3b215d,0.013,2.853,2.463,7.98,0.065,0.207,79.072,,0.01,Food,Man,CALM
e1825df8-d446-5b6c-8eac-af4505cc36ed,0.05,0.299,0.408,0.236,0.004,0.117,98.186,,0.011,Fashion & Style,Woman,CALM
b4acadb0-2c03-5e6f-b355-697c07e0e229,0.107,0.6,0.022,0.093,0.021,0.242,98.047,,0.044,Travel,Man,CALM
fcb68917-9613-56e1-85f4-77868b225db8,1.636,0.018,0.022,0.28,0.002,1.489,90.723,,0.006,Technology,Woman,CALM
2dc5955f-14b0-56ed-a7d3-e37f3dc967aa,0.016,0.007,0.002,0.03,0,0.012,99.86,,0.001,Education,Man,CALM
8bc5bcfa-3ef1-566c-b56b-d211f20ae005,0.02,0.014,0.001,0.003,0,0.002,99.86,,0,Education,Man,CALM
102fcf72-fcff-564a-b93d-b207f3003ffc,0.149,0.035,0.652,0.18,0.008,0.031,98.047,,0,Art & Design,Man,CALM
4e0ff6d7-baa7-59cf-86e2-a3ae63ffb32b,0.002,2.603,39.941,32.319,0.065,0.361,21.75,,0.353,Technology,Man,ANGRY
4da2214d-d3a7-597f-9a5a-abd07f0a432d,0,95.333,0.157,15.639,0.14,0.164,2.139,,0.986,Sports,Man,SAD
4e064430-6c38-56a2-921d-10630d924872,0.439,6.07,0.163,0.094,0.025,0.625,88.313,,0.079,Movies,Woman,CALM
b5e086d3-6cf9-5799-a04f-3dfc2870c638,0.002,0.072,0.077,0.105,0.003,0.018,99.581,,0.011,Opinion,Man,CALM
3d83b717-4e14-5eb2-9f81-a2298dd7ac60,0.014,1.613,0.26,0.151,0.027,0.228,96.443,,0.073,Fashion & Style,Man,CALM
83bd967e-b139-59bd-bc0d-192279708941,59.016,0.01,0,0.208,0.004,1.254,7.678,,0.002,Food,Man,HAPPY
4f4a70c5-c1c1-5114-8642-6174d43394b4,0.006,0.089,0.021,0.003,0,0.001,99.86,,0,Books,Man,CALM
4caba238-7cee-5d2f-b90e-42a8a0e37c43,0.004,0.307,1.025,0.257,0.006,0.03,97.559,,0.001,Technology,Man,CALM
c4415c8e-6bec-59e7-8d8e-219172666c0d,0.028,11.652,0.307,0.057,0.012,0.037,83.369,,0.09,Well,Man,CALM
b8ac5840-d1a6-541e-8862-6a3869dc76fe,0.462,0.111,0.041,0.036,0.002,0.563,97.14,,0.002,Real Estate,Woman,CALM
01bc8e90-4f37-57e0-8b79-15a29ba81486,0.002,6.458,3.72,50.75,30.225,0.957,1.144,,4.907,Movies,Man,CONFUSED
f2b74d2f-9398-595f-af07-3c13599de83e,0.081,0.037,0.354,3.482,0.003,0.107,92.955,,0.016,Travel,Man,CALM
6af9db59-0c22-5097-aedc-6cf3003b5a59,0.092,8.813,5.557,0.081,0.142,0.208,61.006,,1.863,Books,Man,CALM
2f14aa5d-8108-5ccc-a0bb-81c88f1642f4,0.002,4.053,0.206,0.126,0.01,0.034,93.583,,0.018,Art & Design,Woman,CALM
4c34dcfc-050b-55b8-9fd9-10c094cce57b,0.328,0.019,0.179,0.1,0.006,0.178,97.907,,0.002,Your Money,Man,CALM
645b54fd-8a91-508f-9566-86e58b0c0f15,0,0.877,74.463,26.297,0.116,0.085,0.483,,0.054,Global Business,Man,ANGRY
4d81ffc8-fd7c-5aa9-a9d9-8be2b34d36b6,0.054,0.259,0.11,0.202,0.007,0.996,97.698,,0.032,Art & Design,Man,CALM
058e7991-fa02-51ea-8d26-b682bdf3788b,100,0,0,0.001,0,0.008,0.001,,0,Food,Woman,HAPPY
dd345508-9970-51a0-a9d9-a84fabb99163,0.005,0.015,0.763,0.248,0.002,0.228,98.186,,0.003,Travel,Man,CALM
2bedb3bc-265e-5454-972d-7decb3e1f7ca,0.007,7.416,0.042,0.417,0.013,0.49,88.008,,0.106,Media,Man,CALM
53ad42b0-d85c-5186-901b-7f576fd8ea8a,0.009,0.037,0.389,0.071,0.003,0.148,99.023,,0.006,Your Money,Man,CALM
04ec4d0d-733c-577f-a07f-0ce6a7f68d82,0.005,6.903,9.546,8.667,0.089,0.537,50.68,,0.489,Opinion,Man,CALM
0ef820e8-f05b-5d16-8c01-8804366a1201,0.011,0,0,0.006,0,0.003,100,,0,Well,Man,CALM
03a734a1-737f-5cbf-97b7-0adf443ab8e7,0.196,0.494,0.15,0.995,0.001,0.047,96.443,,0.002,Economy,Man,CALM
093aadfb-4c47-5924-854e-24d629aa276b,0.002,3.699,0.003,0.185,0,0.06,94.21,,0.008,Science,Man,CALM
071b77ed-d4d6-5a45-8c43-b2223073606d,0.038,0.035,0.347,0.112,0.01,0.224,98.884,,0.002,Global Business,Man,CALM
0c255ef4-ed39-548e-b354-cbf3c90ea466,0.003,0.061,0.631,0.02,0.001,0.005,98.884,,0.005,Travel,Man,CALM
5a3ccbad-c4fc-560e-8dc1-2b16468ecf2d,19.007,1.327,0.276,3.606,0.874,2.762,22.441,,0.034,Television,Man,CALM
c926f736-db70-5546-b8c3-af9ed6153bff,0.001,0.185,94.141,2.511,0.069,0.05,2.557,,0.003,Books,Man,ANGRY
731b4312-9824-5ed3-81c2-e7280c64c5a6,0.016,0.098,0.254,0.153,0.011,0.018,99.163,,0.003,Technology,Woman,CALM
8b2eafaf-5031-5838-8e75-499ca0ba469d,0.003,3.375,45.264,34.674,0.084,1.568,5.869,,6.299,Education,Man,ANGRY
4bf34ab4-f24d-5d39-87fe-b0c09ee631e2,0.054,0.044,0.022,0.082,0.001,0.104,99.442,,0.002,Style,Man,CALM
8d3026c8-1598-56a9-9195-8ceacf8b7671,9.391,0.037,0.009,1.086,0.002,0.548,49.533,,0.007,Style,Man,CALM
83670296-f388-5012-95da-8c0b3099e416,0.022,0.761,0.114,0.417,0.087,0.823,89.778,,2.469,Dance,Man,CALM
e0d372a4-3deb-513c-80f5-9ae10a9e3ddd,0.006,10.083,69.189,9.247,0.215,0.012,9.369,,0.007,Education,Man,ANGRY
5c2eacfb-9d4d-5136-8c2e-d5249afb7b68,0.003,0.259,0.149,0.148,0.038,0.083,98.884,,0.032,Television,Man,CALM
d9d02e51-c431-5229-82d5-eb1be013a0c7,0.002,13.843,0.004,0.1,0.002,0.127,80.928,,0.077,Education,Woman,CALM
ddeb6481-02a9-5492-b6a4-af963cff3ec6,0.002,93.956,0.112,5.859,0.025,0.071,17.632,,0.006,Your Money,Man,SAD
e2f72ecb-4a74-5ce9-8120-cee1fb468d97,0,4.517,93.018,0.72,0.031,0.004,1.575,,0.008,Global Business,Man,ANGRY
ebbd5281-c210-51ac-8d60-b67d09123c43,0.014,0.093,0.002,0.013,0,0.008,99.721,,0,Education,Man,CALM
fda003b2-91dd-57e4-877b-ea3ac1cc0db0,0.161,0.007,0.294,0.764,0.001,0.882,96.582,,0.004,Travel,Man,CALM
3f30a857-288f-51d9-bd93-aecd8e56c753,0.001,91.057,0.064,28.657,0.024,0.082,14.539,,0.469,Movies,Man,SAD
61f994c2-13fc-5685-969a-a5056f462b08,18.198,0.064,0.065,0.196,0.014,0.104,28.789,,0.001,Art & Design,Woman,CALM
23b1c0e0-74d5-5f87-b518-3b9f551c5b4c,0.021,0.034,0.075,0.113,0.001,0.468,99.023,,0.01,Fashion & Style,Woman,CALM
5b9491e0-8f61-57e5-b36d-6f964af36186,0.003,0.042,0.02,0.007,0,0.002,99.86,,0,Music,Man,CALM
1e72759f-c07c-569a-a216-765ffdc51f5d,1.347,0.275,0.043,0.254,0.017,0.479,92.746,,0.002,Technology,Woman,CALM
bdfa66f4-7b93-550e-8908-b9af21c1b4d6,4.574,0.202,0.119,0.369,0.028,3.325,68.818,,0.029,Real Estate,Woman,CALM
b4664f71-6d98-5608-9714-0784772880d8,0.001,11.731,0.121,16.335,0.156,0.215,49.161,,0.119,Global Business,Man,CALM
ec33920b-9214-551a-83e9-6166d017c925,0.402,0.001,0.007,0.011,0,0.089,98.186,,0,Global Business,Man,CALM
5c2ed7a2-1f5b-5221-9307-6394abeec0f1,0.002,0.101,0.004,0.034,0.001,0.009,99.721,,0.002,Media,Man,CALM
4a222cef-e6dc-5103-9aa0-be69123b3767,0.002,15.417,39.136,17.531,0.197,0.143,20.312,,0.011,Sports,Man,ANGRY
fe0ec605-efec-572f-b746-db71fca7ccc9,0.026,0.887,0.044,0.324,0.024,0.027,97.907,,0.005,Education,Woman,CALM
8e7866fe-133c-578e-aaa4-9ec85c007470,0.012,0.37,0.71,0.769,0.011,0.063,97.001,,0.015,Travel,Man,CALM
a0b0dba3-519a-54cf-a786-74953982c124,0.063,0.042,0.031,0.024,0.003,0.062,99.442,,0,Food,Man,CALM
4f633622-5c29-5c07-8b14-9229e3347751,0.006,9.32,0.076,0.151,0.024,0.005,86.726,,0.014,Sports,Woman,CALM
4f03f631-65a0-526c-954f-8ea199b5037f,0,91.54,30.542,5.285,0.025,0.018,3.214,,0.019,Sports,Man,SAD
24de712e-1ce5-5079-8ebb-aa64b8cd237c,0.014,3.296,0.021,0.224,0.004,0.03,94.768,,0.008,Books,Woman,CALM
5ea5a929-1187-5913-9ca4-e8ae9eebef24,100,0,0,0.001,0,0.051,0.001,,0,Television,Man,HAPPY
a36baa9e-0b5f-5305-b90b-1807ad2680e3,0.068,7.043,0.542,1.359,0.027,0.043,86.848,,0.009,Global Business,Man,CALM
34a00865-ccf1-5746-98ee-5adc40d47a06,0.009,0.006,0.021,0.04,0,0.027,99.86,,0,Well,Man,CALM
5c5a04f5-6bf9-53d3-9a39-2aa65308b9a8,0.005,1.691,0.906,0.223,0.009,0.119,95.396,,0.12,Media,Woman,CALM
4136300d-8797-5008-890d-e8ca94cebf4a,0.03,0.204,29.346,37.167,0.328,5.894,22.767,,0.133,Art & Design,Man,CONFUSED
81ed9085-5ff6-5465-8442-8b7940378551,0.002,15.161,1.513,0.051,0.004,0.016,71.26,,0.005,Economy,Man,CALM
949c9494-8e80-5b52-9b3a-6fb52260339e,0.013,0.033,0.447,0.129,0.008,0.035,99.023,,0.003,Global Business,Man,CALM
02c43292-823b-5df6-99ac-9cf028477aa4,0.001,92.331,24.792,1.165,0.155,0.04,8.374,,0.845,Opinion,Man,SAD
0ab332f2-c4e0-522d-8d98-b2f371b03d22,7.552,0.175,0.308,1.334,0.023,0.952,53.414,,0.031,Travel,Woman,CALM
0fce8220-483d-53ae-b27d-9ab92ef24d48,0.438,0.262,0.114,0.401,0.007,13.961,82.393,,0.05,Movies,Woman,CALM
c547d702-ce26-5000-ab8f-f1b61a5c11bb,1.097,0.913,0.096,0.555,0.011,2.214,90.234,,0.02,Science,Woman,CALM
923cd0d1-6b50-5291-bea7-e50a79e0e8b8,0,0.541,0.2,0.246,0.013,3.113,0.024,,98.02,Theater,Man,FEAR
5f202d17-bd42-58ea-8292-86df53e9b7a0,0.575,2.499,0.016,1.696,0.011,0.083,90.862,,0.003,Dance,Woman,CALM
