Image Name,HAPPY,SAD,ANGRY,CONFUSED,DISGUSTED,SURPRISED,CALM,UNKNOWN,FEAR,section,Gender,Dominant Emotion
9056678e-d876-5d39-9047-89071de93168,61.113,0.193,0.286,0.485,0.173,0.23,6.274,,0.004,Automobiles,Man,HAPPY
3dd93855-80d7-5fe7-8bf8-c15863c8eb79,0.01,0.655,0.035,1.303,0.165,0.256,95.954,,0.096,Television,Woman,CALM
4e4a553a-0273-5dd3-b9ec-5bbdcf5b7824,0.006,1.595,0.808,1.448,0.125,0.491,93.234,,0.029,Sports,Man,CALM
92b5ab8a-2aac-5641-802d-49a31175633f,0.008,5.365,0.018,2.248,0.017,0.662,87.642,,0.126,Education,Man,CALM
5eb20f7e-0390-5dee-8192-f41ecd7c9725,63.392,0.189,0.024,0.103,0.04,0.207,6.464,,0.012,Music,Man,HAPPY
bcbf7a83-2489-575f-a46f-a6e45c99c5c0,84.355,0.002,0.001,0.188,0.08,4.005,0.044,,0.016,Real Estate,Man,HAPPY
543b8ae3-f623-5d20-9cf2-02a3827f1eb2,7.239,12.341,1.18,3.85,0.599,0.186,44.395,,0.086,Automobiles,Man,CALM
c9348a27-b433-540b-8e48-5221f3143aac,0.054,4.712,0.072,1.031,0.054,0.023,91.071,,0.001,Science,Man,CALM
3bd06857-4e69-5535-bc61-1aa43af07fb2,0.009,0.377,1.582,62.401,2.258,51.962,2.304,,0.832,Economy,Man,CONFUSED
6fa7a23a-5014-5cf2-8c1a-f82ef6d0d37f,0.011,1.305,0.033,6.393,0.057,0.113,87.214,,0.005,Travel,Woman,CALM
a6160f61-04df-559b-9822-9779603db756,99.023,0.007,0.012,0.058,0.089,0.042,0.05,,0.006,Art & Design,Woman,HAPPY
a4db981a-74fd-596a-a0b4-ab8e05067685,0.001,2.122,0.003,0.47,0.01,0.319,95.675,,0.035,Dance,Woman,CALM
4f380ec1-63af-5f32-9eb7-e341fbcafe13,100,0,0.005,0.004,0.003,0.005,0.027,,0,Sports,Man,HAPPY
3e0f259a-fad7-5092-af20-4c9f1cc0cb05,0.007,0.012,0.038,0.043,0.025,0.073,99.721,,0.001,Sports,Man,CALM
4b514936-8ff8-5c1b-9a01-c27d8536a40b,0.048,1.204,0.379,0.282,0.019,0.019,97.001,,0.006,Science,Woman,CALM
688660f7-6ef5-595a-bfa0-67c18365c940,0.017,2.47,0.214,1.034,0.293,0.089,93.722,,0.02,Health,Man,CALM
5b11caae-fd68-5e6b-881a-c942d8a3198e,99.674,0.001,0.001,0.003,0.024,0.06,0.005,,0,Music,Woman,HAPPY
3b4be01e-63e5-5f97-b67a-25068a574991,1.806,0.448,0.793,5.88,0.27,0.576,80.5,,0.09,Economy,Man,CALM
25ad7e34-b249-57d9-b6e2-f74af5d15ef5,97.07,0.007,0.008,0.026,0,0.385,0.464,,0.003,Real Estate,Man,HAPPY
781a16c0-5e20-5a97-ba5a-e782e3297931,57.453,0.004,0.133,0.017,0.006,0.046,10.263,,0.002,Food,Man,HAPPY
b9ac38fc-e4ca-5ad1-8351-5e383fa5cb98,0.24,1.883,0.085,0.915,0.014,0.332,94.001,,0.09,Automobiles,Man,CALM
2bcac5ea-8260-51cd-b841-ba79f775c1d3,0.264,0.016,0.011,0.178,0.032,0.022,98.465,,0.007,Media,Man,CALM
84d6ec44-0817-59c4-926e-9763d0925b9c,0.067,0.039,0.002,0.019,0.033,0.205,99.302,,0,Well,Man,CALM
e9362861-f64f-5688-94c0-3e76ebd8c1cf,0.008,0.896,0.002,0.138,0.001,0.085,98.326,,0.001,Science,Man,CALM
e3ed77e8-ffd0-53be-8012-211eb9bc77da,57.111,0.075,0.119,0.314,0.077,0.415,9.845,,0.038,Science,Man,HAPPY
2bd609d3-8218-5b89-aea1-048a3fe5803c,0.022,5.048,1.1,1.726,0.288,0.534,87.336,,0.08,Opinion,Man,CALM
1683595d-1a8a-5ed7-b28a-171fffe9d4a5,13.196,1.636,44.019,1.028,1.263,0.352,10.161,,0.085,Automobiles,Man,ANGRY
0c287e29-da86-5b2e-8b21-32717220ba3c,0.001,0.225,0.019,0.119,0.005,0.083,99.302,,0.007,Opinion,Man,CALM
3b450d48-ace0-5242-8ac1-853babff01a8,93.978,0.014,0.149,0.234,0.071,0.164,1.125,,0.019,Well,Man,HAPPY
fec05be9-40f1-5204-b486-ebcfde5ba153,0.04,0.981,19.165,28.291,4.813,0.42,39.791,,0.143,Economy,Woman,CALM
40bff216-6988-582f-b807-83f5da5f83e1,99.674,0.001,0.001,0.022,0.004,0.017,0.039,,0,Automobiles,Man,HAPPY
402b7221-9eee-5294-b8e2-60088f971f69,0.006,16.772,0.258,0.471,0.089,0.014,66.133,,0.003,Well,Man,CALM
d2088191-0324-5b92-b8ed-9cc0e583e7da,6.559,1.149,1.08,3.408,22.559,10.726,29.874,,0.073,Style,Woman,CALM
0cbab54a-2ff0-5f18-a97e-8445969d81e4,0.002,0.079,94.287,0.421,4.73,0.016,0.263,,0.039,Sports,Man,ANGRY
196ba363-7708-505c-9a62-0fc4d25920de,0.014,0.029,0.035,0.073,0.018,0.017,99.721,,0,Dance,Man,CALM
eeba2083-15a0-5a23-b437-2eb3da94b752,100,0,0,0.002,0.001,0.008,0.004,,0,Science,Man,HAPPY
a5f30040-17ff-5f18-bcca-f9c333516069,0.102,0.249,0.353,0.319,0.082,0.054,97.907,,0.002,Art & Design,Woman,CALM
0fc39297-922a-59cb-807c-4ac051f94d2e,0.006,0.146,0.003,0.092,0.009,0.008,99.581,,0,Health,Man,CALM
5d66f8e0-6dbe-556d-b6f6-111e879e7582,0.006,1.096,0.046,20.438,1.162,43.997,16.729,,26.348,Sports,Man,SURPRISED
4ba85a4a-7f60-5a3e-b6cf-572abc312512,0.012,21.108,9.021,13.967,0.062,0.185,37.07,,2.983,Music,Man,CALM
5b0c4250-c66c-52e8-90ca-28104fa37b61,0.075,0.787,0.765,17.604,0.144,6.599,47.743,,3.482,Theater,Man,CALM
fbb04460-fb84-51d1-a832-4fd585e9ea52,0.055,0.189,0.04,8.596,0.038,1.037,84.102,,0.057,Style,Man,CALM
1c592352-3dc0-5677-83ed-a58149e3fb8e,0.015,0.101,0.116,0.458,0.218,0.117,98.186,,0.056,Sports,Man,CALM
5aeca5d3-9e57-5713-93ea-10f2f157ac81,99.674,0.002,0.001,0.047,0.006,0.034,0.017,,0.003,Travel,Man,HAPPY
f7bbf844-8732-5fba-8b98-ade0ab1a414f,0.004,45.088,0.114,1.324,0.226,0.019,47.371,,0.012,Your Money,Woman,CALM
2e0ded54-a526-5cc3-819f-de5897b0bab4,95.768,0,0.008,0.006,0.015,0.558,0.815,,0,Movies,Man,HAPPY
5b4a902c-2290-57bb-8b35-0aacbf62c0a1,0.015,0.01,0.002,0.013,0.04,0.004,99.86,,0,Dance,Man,CALM
2bb6f6f4-403c-52b0-a538-dff30548783c,0.398,0.873,0.163,0.445,0.029,0.1,95.815,,0.011,Sports,Woman,CALM
5cfed8f7-4551-5d66-8945-5a5e06471789,32.604,0.043,0.199,3.321,2.524,10.465,7.446,,0.841,Media,Man,HAPPY
01cd3631-1635-5d9e-b6ad-629e84f044cd,0.017,0.056,0.008,0.107,0.12,0.004,99.442,,0,Health,Man,CALM
5cdad170-6045-5c2c-90a5-7331e42fdbad,50.764,0.002,0.003,0.111,0.008,23.613,0.151,,0.149,Television,Man,HAPPY
2d397b18-ba47-5845-9768-d5203dd5bba4,0.227,0.94,1.088,31.186,0.105,17.614,41.697,,1.802,Technology,Man,CALM
1e334b3e-83e9-50d0-a1ce-f7421121929f,0.048,3.589,10.4,2.721,0.173,0.639,62.227,,0.244,Travel,Man,CALM
a539815f-1b3b-5665-a27d-e58f279c063c,0.015,0.087,0.005,0.042,0.017,0.059,99.581,,0.008,Economy,Man,CALM
61908192-d657-5571-a286-172e2f95feb3,0.504,0.345,2.289,0.23,0.024,0.172,93.443,,0.002,Economy,Man,CALM
7f432a29-2e4a-52c1-9986-e901cb1b9d07,0.002,11.792,6.165,0.364,0.195,0.004,61.982,,0.004,Fashion & Style,Woman,CALM
610cddbe-5576-5683-b82f-a9463a35d452,0.016,0.021,0.232,0.518,0.003,0.014,98.605,,0,Fashion & Style,Woman,CALM
4efedc10-4b34-5fe8-accd-c518796cc38b,98.047,0.006,0.008,0.129,0.003,0.31,0.121,,0.01,Sports,Man,HAPPY
c2fc45f7-34a6-5103-9e71-e656ac75e1a0,28.682,0.061,0.079,3.789,0.928,19.812,0.689,,2.576,Travel,Man,HAPPY
5bfc6257-f0ba-5fea-befe-8a441604924a,0.01,2.954,7.428,3.288,0.573,0.032,79.805,,0.018,Opinion,Man,CALM
5dd33e08-547a-5a90-b4b5-8afffd596722,0.009,2.803,19.751,18.764,1.034,0.517,42.186,,0.303,Television,Man,CALM
84f5ee06-5b6e-5a76-a8ea-f70bd4dfa86a,0.004,5.502,5.789,63.896,3.659,1.312,13.286,,1.906,Global Business,Man,CONFUSED
3bb36693-caa1-5283-a69f-b0608453a0ca,0.048,0.531,1.513,9.537,2.629,38.042,42.581,,1.62,Food,Man,CALM
5e010d68-143a-5db2-907d-2ed9214c4d3f,0.018,5.997,0.212,39.696,0.095,6.096,38.64,,0.573,Books,Man,CONFUSED
6ae50990-e6e7-5f22-a0a6-a80559e76ee6,10.559,0.166,0.059,1.112,1.961,0.018,46.906,,0,Art & Design,Woman,CALM
b2a5cf10-e0e9-516e-b44f-7cd7735cce83,3.263,0.049,2.657,4.217,0.467,0.372,63.203,,0.016,Your Money,Man,CALM
9e89368c-214d-59e2-87ef-c6c8b7165b1d,99.674,0.001,0,0.006,0.006,0.041,0.013,,0,Real Estate,Man,HAPPY
aba2c550-8917-573f-8948-c10a8a916cdc,0.723,0.223,0.028,0.383,0.047,0.091,95.675,,0.011,Global Business,Man,CALM
4cec13b5-fc6c-5f3b-9eb7-f86d88cf8e26,0.011,0.639,0.155,0.075,0.01,0.083,98.605,,0.01,Music,Man,CALM
3a1e6d90-f45d-5ea5-9286-b1f16a2ea0bd,0.069,0.221,0.005,0.043,0.006,0.005,99.302,,0,Dance,Man,CALM
6b447a47-0613-5691-a558-f09a89d98567,0.042,0.506,0.123,5.727,0.023,1.37,87.825,,0.015,Sports,Man,CALM
5e7997-f09e-54ad-b0d9-165226f9f852,0.066,0.009,0.09,3.502,0.138,94.877,9.637,,0.15,Economy,Woman,SURPRISED
f4c7a73c-c08f-59e8-a400-c73239fa2dde,0.011,0.121,0.032,0.77,0.07,0.483,97.698,,0.025,Global Business,Man,CALM
4d3417cf-37a7-5cf1-93aa-87ecedf50a0e,0.007,1.3,0.04,0.056,0.005,0.007,97.907,,0.002,Books,Man,CALM
a9972af9-2689-5c26-8f1e-eb245d76ab7f,100,0,0.004,0.007,0,0.015,0.002,,0,Health,Man,HAPPY
b502667b-5323-5014-be6c-940a3d570502,0.007,0.871,0.214,1.61,0.037,0.1,95.396,,0.05,Global Business,Man,CALM
ba6141c1-93af-512a-8382-1530227a907a,97.07,0.084,0,0.088,0.101,0.054,0.554,,0,Global Business,Man,HAPPY
21966457-ac3b-5900-aee8-f317155084c1,0.118,0.003,0.327,0.131,0.057,0.143,98.465,,0.001,Education,Man,CALM
fc7aa8a6-6dc1-5fc5-a5f5-63d5cb897bcc,96.094,0.022,0.003,0.033,0.034,0.038,0.965,,0.026,Well,Woman,HAPPY
03abaa62-cdfd-5b24-9d49-651d5107cd24,57.893,0.015,0.024,0.22,0.029,0.245,9.546,,0.018,Your Money,Man,HAPPY
6a03ac41-1e81-56f3-a0d3-ed645bdb1e0f,99.349,0.002,0.005,0.038,0.022,0.027,0.071,,0.008,Television,Woman,HAPPY
00b3d01a-23a7-5e90-ae38-e9ba0d62d9f2,0.007,16.455,14.795,21.414,2.208,0.407,26.782,,3.287,Television,Man,CALM
5cbb53ff-c87e-5cb6-ad96-4d52cf3c97f1,99.674,0.003,0.01,0.016,0.031,0.035,0.027,,0.002,Television,Woman,HAPPY
56a02079-d136-564e-976d-08b43c1863c9,0.019,3.799,0.044,50.303,0.164,66.739,4.84,,0.432,Fashion & Style,Man,SURPRISED
3bfba2a8-0319-52c2-818d-f570bd785440,0,0.202,0.011,0.987,0.086,5.28,0.141,,96.745,Theater,Man,FEAR
01ca3685-3c1a-597f-be36-55282eb8acc6,94.629,0.001,0.008,0.165,0.026,1.66,0.006,,0.022,Style,Woman,HAPPY
1d08f02c-a85b-5c35-a835-0fc39959edca,15.456,0.012,0.03,0.194,0.038,0.189,40.209,,0,Movies,Man,CALM
cf635fe6-6847-5b26-9ca7-0c380669def6,0.053,1.968,0.994,2.171,0.366,0.121,91.071,,0.022,Your Money,Woman,CALM
59e59c2d-3f83-54c0-b336-345e834fce21,100,0,0,0,0.001,0.001,0.001,,0,Your Money,Man,HAPPY
d66f09f9-6595-549d-a1f4-5c80fcc44bda,61.439,0,0.002,0.25,0.021,8.873,0.078,,0.056,Fashion & Style,Woman,HAPPY
1ee58680-bf37-5e07-ae3b-603b87ff6472,45.928,0.184,0.058,0.404,1.486,0.529,14.548,,0.085,Technology,Man,HAPPY
5e1e9f3c-ae37-557e-952a-a9158774118e,99.349,0.001,0,0.034,0.002,0.115,0.017,,0,Style,Man,HAPPY
db42aa0d-a6ce-5cff-a42a-9882d63ff0a2,0.577,2.489,0.067,29.593,0.093,2.02,49.091,,0.03,Media,Woman,CALM
5cfa0f70-6092-543f-8876-e264d9d83e0b,0.013,0.001,0,0.003,0,0.002,100,,0,Health,Man,CALM
2a36c523-ce00-55a7-9496-4337d8f74318,8.215,0.245,10.669,1.339,6.378,7.82,40.093,,0.005,Media,Man,CALM
2cfd0bee-65a7-50bf-b7cf-b86fe42335d7,0.068,0.175,0.275,30.052,0.647,64.988,19.333,,5.029,Sports,Man,SURPRISED
9e7e8a4e-dca2-5520-9321-2625893b569b,90.885,0.156,0.011,0.091,0.103,0.063,2.274,,0.013,Media,Woman,HAPPY
2c39dfbc-d33d-5509-b046-b1e255ead7f9,88.75,0.034,0.341,0.064,0.015,2.441,0.02,,0.358,Movies,Man,HAPPY
5adab356-185b-5ca7-870b-20f1fa5542e0,54.035,0.029,0.06,0.304,0.41,0.128,11.976,,0.005,Music,Man,HAPPY
1f84bf39-8283-5576-aff9-bceb68d5e228,0.047,0.959,0.73,0.689,0.62,0.052,95.257,,0.012,Art & Design,Man,CALM
d7ed363c-7b74-52f7-af68-7c84fe7eba91,0.15,1.213,0.087,0.156,0.122,0.037,97.001,,0.021,Education,Man,CALM
5bf66f82-1fde-5aca-9b2e-a329af7cdf52,0.082,0.24,13.55,15.993,0.527,1.011,47.766,,0.157,Television,Man,CALM
2e5d2f1b-782e-5192-be17-d5614ff2d9b3,0.019,0.015,0.001,0.017,0.004,0.022,99.86,,0,Books,Woman,CALM
30addd8b-829e-598e-b30d-a4c51136dd72,0.082,5.652,8.881,53.639,1.189,11.79,7.843,,7.788,Theater,Man,CONFUSED
55985189-574e-5e3b-8021-5fde81d9a2f5,1.842,0.303,0.261,2.246,0.216,1.437,85.75,,0.134,Health,Man,CALM
4d2ef00e-b748-512f-8d99-e5d328604f80,2.266,0.094,0.066,0.324,0.265,0.115,89.045,,0.001,Style,Man,CALM
ae7c36e8-6d0f-55f7-a72f-43046d9d8685,99.674,0,0.002,0.008,0,0.106,0.001,,0.001,Real Estate,Woman,HAPPY
dbe05719-0bab-5b4e-a76f-f8bc0cab023d,0.594,0.162,0.53,0.27,0.074,0.79,94.908,,0.034,Theater,Woman,CALM
14ca9ca4-3bde-55e6-b51f-c6bcb3925488,95.117,0.004,0.002,0.015,0.017,0.052,1.331,,0.001,Travel,Man,HAPPY
64113743-0664-5141-ae78-076f3236acf1,10.497,0.123,0.157,0.142,0.132,0.173,48.324,,0.027,Books,Man,CALM
3387dec5-270c-5264-91ab-a77f202fcdce,0.174,0.025,0.132,57.871,0.318,64.617,3.738,,0.009,Food,Man,SURPRISED
631b7b4e-0483-5630-959e-1f274250dfaf,0.056,0.688,0.139,2.438,0.196,0.697,93.094,,0.061,Travel,Man,CALM
43e666d0-6b6f-5645-b725-5c499705f76f,19.746,1.198,1.236,2.665,3.445,0.207,20.909,,0.012,Global Business,Man,CALM
661e3c71-787d-5e56-bdaa-4594ef08bd05,0.014,0.096,2.65,0.318,0.229,0.039,95.117,,0,Dance,Man,CALM
5b3b78a7-cff9-5429-8ade-c57850777827,0.007,4.163,10.645,1.005,0.018,0.006,74.678,,0.006,Movies,Man,CALM
a5bd5ceb-9377-511c-8153-9795e8a82904,99.674,0.001,0.025,0.007,0.012,0.007,0.006,,0,Real Estate,Man,HAPPY
da9000b1-80ca-5b67-8200-9c652ca0f273,0.012,0.174,0.034,0.052,0.014,0.059,99.442,,0.003,Art & Design,Man,CALM
f58fc2ce-7b77-5f30-b68d-eab71d20e6f4,47.515,0.082,1.048,1.878,0.19,8.476,7.507,,0.547,Real Estate,Man,HAPPY
ead041ce-2464-5b93-bb0c-721e54230733,91.048,0.004,0.023,0.026,0.034,0.161,2.428,,0.006,Automobiles,Man,HAPPY
3cf674d1-4b5e-518a-8707-577e6a3fc982,0.188,0.119,0.114,1.489,0.028,1.978,93.862,,0.032,Books,Man,CALM
4a76d53d-d8b5-53b5-a77e-21b451241273,0.039,0.02,0.091,0.044,0.082,0.007,99.442,,0,Television,Man,CALM
2b582c50-0479-5e4e-8a3c-98731830477e,47.881,0.009,0.104,0.459,0.067,10.072,10.051,,0.007,Opinion,Man,HAPPY
3f3b6448-4713-50aa-b3a9-f8eeb3da21bf,1.161,0.024,0.074,0.325,0.007,0.307,94.001,,0.013,Books,Man,CALM
058c0764-9fa1-525d-a132-2269dc4c957f,0.66,0.033,0.052,0.251,0.175,0.046,96.303,,0.005,Science,Man,CALM
07024d2e-e463-5013-9ba8-d7651a0f53b0,0.225,0.33,6.854,14.626,1.996,9.377,47.417,,0.235,Media,Man,CALM
4b20f809-be81-510b-b14b-9378000d39c0,17.054,0.044,0.022,0.078,0.037,0.092,32.85,,0.001,Books,Man,CALM
e44db900-686e-58ce-9ff6-8bb44b95ec78,61.927,0.007,0.27,3.805,0.28,0.93,1.52,,0.004,Well,Woman,HAPPY
f98ea073-22ca-5497-a889-df855f035bfb,98.698,0.014,0.006,0.082,0.025,0.014,0.218,,0.001,Science,Man,HAPPY
88294131-d8cb-540a-b6c9-2e33d4f798aa,99.349,0,0.002,0.034,0.004,0.119,0.004,,0.002,Food,Woman,HAPPY
e4b943b3-844b-5e52-8abc-68feb07b5268,0.11,0.097,0.968,0.907,0.046,0.274,96.094,,0.019,Science,Man,CALM
0f44e12f-f623-5e65-8896-d8c5dafd5115,17.905,0.168,40.259,0.386,0.869,0.14,0.344,,0.072,Sports,Man,ANGRY
176fae91-8873-5d81-beba-ed35616a81c6,54.035,0.04,0.006,0.305,0.035,0.23,12.196,,0.001,Food,Man,HAPPY
4e9d06c1-e148-58cf-ae5e-d2340c739a74,0.009,3.494,0.015,7.838,0.271,0.522,81.66,,0.023,Television,Woman,CALM
0f776de8-8c19-580b-96f2-5a880d24908d,0.005,0.07,0.056,0.353,0.007,0.143,99.023,,0.017,Economy,Man,CALM
29ebb7a3-a5b7-5480-bff5-fcc196b33a61,0.006,96.721,0.008,0.308,0,0.038,12.033,,1.059,Economy,Man,SAD
184b504e-0fa8-5f01-bd0b-a9b7d05d5c74,17.695,0.041,0.057,0.272,0.27,0.734,29.332,,0.006,Technology,Man,CALM
c522bd4b-91c4-5ca2-95e0-54dd4915b0b1,99.674,0.003,0.008,0.014,0.008,0.006,0.035,,0,Education,Woman,HAPPY
e69d6774-c720-5a6a-a743-d8725f28986f,0.001,10.901,0.017,0.574,0.269,0.002,83.918,,0.001,Theater,Woman,CALM
5b2b2a82-acc8-5152-bf64-f2c62d056ba2,0.004,2.304,0.103,0.034,0.047,0.003,96.303,,0.007,Style,Woman,CALM
79b53283-2366-5a58-a440-863443d94c0d,0.862,0.074,0.364,0.648,0.058,5.653,87.336,,0.387,Theater,Man,CALM
263306a3-3025-5a01-88d5-79999220eb74,0.007,0.093,0.022,0.026,0.004,0.017,99.721,,0.002,Media,Man,CALM
5b0ff162-3393-5396-a0a1-0643c642b8d3,55.305,0.024,0.016,0.141,0.01,0.085,11.618,,0.004,Fashion & Style,Man,HAPPY
d98f79e7-2752-59e6-808f-d5ea52eb9ab1,0,0.076,0.003,0.028,0.001,0.002,99.86,,0.001,Education,Man,CALM
6b18abf1-011e-50a2-876e-14dbab11149b,93.327,0.366,0.006,0.559,0.029,0.563,0.376,,0.034,Style,Man,HAPPY
0fda6ce8-f537-5688-89fd-57d928093c3d,0.412,0.084,0.023,0.881,0.064,0.13,96.303,,0.001,Sports,Woman,CALM
1ab17508-5114-5b94-b848-16c8f597367d,99.349,0.001,0.002,0.017,0.003,0.009,0.147,,0,Your Money,Man,HAPPY
f2b576e7-0470-52cd-a65e-b123c1d857e5,99.674,0.011,0.001,0.018,0.051,0.016,0.043,,0,Style,Man,HAPPY
2ef015d4-ebb4-5e24-ae34-34d5c137a914,0.005,91.807,0.018,30.366,0.295,1.853,0.56,,5.505,Music,Man,SAD
41938289-1c70-502b-90fa-360e06d5d748,0.038,3.958,0.136,54.819,3.336,61.767,3.146,,1.564,Science,Woman,SURPRISED
8261fdd7-acfc-5f2c-89e7-5717084a8c88,92.025,0.047,0.049,1.151,0.195,0.399,0.339,,0.007,Your Money,Woman,HAPPY
84202771-f0d1-5282-a0e2-8ba049ba6021,0.047,0.187,0.028,0.08,0.096,0.104,99.023,,0.005,Dance,Man,CALM
4f260545-977a-5262-b3ee-c83b94f57ca3,0.342,1.295,3.452,11.171,0.254,18.451,47.952,,0.079,Sports,Man,CALM
42aa6955-0c1c-5ef5-b653-cac567fe995d,8.415,0.839,0.116,0.143,0.371,0.293,51.949,,0.048,Health,Man,CALM
88d3db89-f0f3-5861-9308-1bd13bceefff,80.449,0.041,0.008,0.079,0.036,0.032,3.711,,0.001,Real Estate,Man,HAPPY
1b56b3de-66ef-52a2-ad8a-9e4fe7207734,0.037,63.506,0.133,33.697,0.148,0.702,17.949,,0.075,Books,Man,SAD
5a019348-e16e-5556-853d-88b72200a68a,0.001,5.313,0.202,78.887,2.446,0.403,11.187,,0.258,Television,Woman,CONFUSED
d364a0c4-07f8-5376-ac28-a1d299e31117,0.261,0.242,11.31,14.028,0.848,34.274,12.171,,36.229,Science,Woman,FEAR
e1825df8-d446-5b6c-8eac-af4505cc36ed,0.829,1.189,0.189,0.37,0.071,0.116,93.583,,0.007,Fashion & Style,Man,CALM
b4acadb0-2c03-5e6f-b355-697c07e0e229,0.095,0.523,0.253,37.795,0.103,1.304,45.278,,0.374,Travel,Man,CALM
d43d6ef4-11a7-563d-a848-319fba3b215d,15.533,0.134,0.86,1.347,0.261,0.174,36.652,,0.002,Food,Man,CALM
3b83bdef-3e02-59fe-bae7-96056d261efc,0.046,95.847,0.125,1.56,7.135,0.024,10.283,,0.023,Movies,Woman,SAD
4d8de9d4-da76-530a-ba40-9636fc7df2d5,0.004,2.049,0.098,0.063,0.011,0.003,96.722,,0.002,Books,Woman,CALM
b7bf5b82-edeb-5c96-8fab-0f081a114c4c,0.001,0.012,0.022,0.094,0.006,0.003,99.721,,0.001,Science,Man,CALM
4fca4ff0-925b-52d8-8a2b-60c9e212edac,1.022,0.117,0.52,14.504,0.52,81.439,14.132,,0.061,Music,Man,SURPRISED
ec60291a-6d36-59f0-8c5b-967f1a931922,0.003,1.279,0.076,0.049,0.013,0.004,97.907,,0.002,Fashion & Style,Woman,CALM
31bb11e7-3bbe-570e-9b89-b79b387e601a,63.717,0.011,0.038,0.616,0.389,6.229,0.327,,0.193,Your Money,Man,HAPPY
4abdd091-b40c-5d03-a2db-ee084f1ecbd8,59.65,0.023,0.003,0.03,0.01,0.067,8.203,,0.002,Health,Woman,HAPPY
0bdfe86d-2c83-59fa-9b7a-b12410c58650,0.369,0.055,0.037,0.685,0.001,0.903,96.094,,0.011,Movies,Man,CALM
b503ac4e-9732-5372-afde-ec4d11957fb7,99.674,0,0.002,0.014,0,0.044,0.054,,0.002,Well,Man,HAPPY
c402f9a2-4824-52c5-ba59-de9e246662c3,99.349,0.003,0.008,0.036,0.023,0.026,0.142,,0,Automobiles,Man,HAPPY
3b2b8233-8060-574c-915b-427458406153,0.439,0.79,0.171,0.299,0.751,0.268,94.908,,0.01,Books,Man,CALM
a296f454-92b5-5d1c-8945-c9851daad419,0.551,0.396,10.583,23.856,0.613,0.876,46.115,,0.046,Real Estate,Man,CALM
3011a7b5-bfc2-50cf-9fcb-001beacce7a1,1.925,0.01,0.028,0.189,0.05,0.2,91.071,,0.001,Food,Man,CALM
5b4bd9eb-b029-5d50-86f6-636b286a6f2a,15.603,0.124,0.004,0.097,0.142,0.173,39.721,,0.005,Science,Man,CALM
5a0ea74f-bac5-5573-9439-fd34f3d1e250,0.571,0.028,5.734,4.209,0.087,90.697,5.484,,4.181,Opinion,Man,SURPRISED
0ef820e8-f05b-5d16-8c01-8804366a1201,0.086,0.708,3.552,8.113,1.272,0.02,77.119,,0.002,Well,Man,CALM
03a734a1-737f-5cbf-97b7-0adf443ab8e7,0.33,2.658,43.384,11.672,14.453,1.877,18.063,,0.623,Economy,Woman,ANGRY
071b77ed-d4d6-5a45-8c43-b2223073606d,94.629,0.011,0.013,0.289,0.104,0.041,1.154,,0.001,Global Business,Man,HAPPY
093aadfb-4c47-5924-854e-24d629aa276b,94.629,0.005,0.008,0.008,0.013,0.041,1.604,,0.001,Science,Man,HAPPY
0c255ef4-ed39-548e-b354-cbf3c90ea466,100,0,0.017,0.004,0.005,0.013,0.003,,0.001,Travel,Man,HAPPY
5a3ccbad-c4fc-560e-8dc1-2b16468ecf2d,0.217,0.06,8.582,7.151,0.408,10.107,51.998,,0.336,Television,Man,CALM
6af9db59-0c22-5097-aedc-6cf3003b5a59,0.028,28.173,0.003,0.369,0.019,0.335,51.656,,0.005,Books,Man,CALM
2f14aa5d-8108-5ccc-a0bb-81c88f1642f4,99.349,0.001,0,0.027,0.007,0.034,0.154,,0.001,Art & Design,Woman,HAPPY
4c34dcfc-050b-55b8-9fd9-10c094cce57b,99.349,0.002,0.012,0.131,0.01,0.059,0.006,,0.001,Your Money,Woman,HAPPY
645b54fd-8a91-508f-9566-86e58b0c0f15,99.023,0.001,0.011,0.013,0.006,0.14,0.15,,0.003,Global Business,Man,HAPPY
53ad42b0-d85c-5186-901b-7f576fd8ea8a,57.355,0.066,0.406,0.272,2.525,0.365,7.025,,0.002,Your Money,Woman,HAPPY
04ec4d0d-733c-577f-a07f-0ce6a7f68d82,0.279,0.065,0.088,6.46,0.088,10.081,69.795,,0.064,Opinion,Man,CALM
4d81ffc8-fd7c-5aa9-a9d9-8be2b34d36b6,0.003,0.225,0.002,0.193,0.077,0.002,99.163,,0.007,Art & Design,Man,CALM
058e7991-fa02-51ea-8d26-b682bdf3788b,100,0,0,0.001,0,0.012,0.001,,0,Food,Man,HAPPY
dd345508-9970-51a0-a9d9-a84fabb99163,17.667,0.165,0.111,7.462,1.246,0.108,24.205,,0.007,Travel,Man,CALM
2bedb3bc-265e-5454-972d-7decb3e1f7ca,99.674,0.001,0.003,0.023,0.009,0.033,0.045,,0.001,Media,Woman,HAPPY
c4415c8e-6bec-59e7-8d8e-219172666c0d,0.934,0.099,0.034,0.107,0.059,0.189,95.257,,0.001,Well,Woman,CALM
b8ac5840-d1a6-541e-8862-6a3869dc76fe,100,0,0,0,0,0.001,0,,0,Real Estate,Man,HAPPY
83bd967e-b139-59bd-bc0d-192279708941,4.329,0.163,0.187,0.861,1.435,0.416,73.701,,0.065,Food,Man,CALM
4f4a70c5-c1c1-5114-8642-6174d43394b4,70.684,0.003,0.002,0.006,0.01,0.072,4.846,,0,Books,Man,HAPPY
